"","can_party","general_votes","ttl_disb","state","lamvotes","tvotes","tdisb","disb","votes"
"323","DEM",225391,941672.71,"OR",5758.11245500994,0.994715231748876,-0.102672331846417,13.7554130515731,50801102881
"324","DEM",274687,1136839.04,"OR",6574.27918797398,0.999706160912784,0.0242402935836621,13.943762197188,75452947969
"325","DEM",220628,886114.95,"OR",5676.27775505678,0.988716610038837,-0.149798080873256,13.694601961578,48676714384
"326","DEM",199505,1569297.38,"OR",5306.05915824478,0.896213230952466,0.443623539350361,14.2661385484912,39802245025
"327","DEM",245791,722505.14,"PA",6102.3651803501,0.978154504868959,-0.207879206763355,13.4904798131303,60413215681
"328","DEM",322514,1498444.63,"PA",7320.89550787238,0.989998463387161,0.141078143208149,14.2199382147726,104015280196
"329","DEM",280439,1498444.63,"PA",6666.22098105045,0.98344027365638,0.181232525090461,14.2199382147726,78646032721
"330","DEM",155000,393931.45,"PA",4480.25548048116,0.378894320927689,-0.925439945954758,12.8839321883714,2.4025e+10
"331","DEM",153824,198953.87,"PA",4457.4445481316,0.286029385760924,-0.958220846402972,12.2008282677895,23661822976
"332","DEM",173555,2833967.38,"PA",4832.96861016254,0.311339946959101,0.95029860434892,14.8571881889336,30121338025
"333","DEM",89823,71898.11,"PA",3108.0382407288,-0.588575417615115,-0.808442315678238,11.1830052568546,8068171329
"334","DEM",113800,413748.07,"PA",3642.18984606356,-0.474923281897901,-0.880027202029191,12.93301254101,12950440000
"335","DEM",137353,247416.97,"PA",4131.61549820821,0.00786539875344496,-0.999969067272808,12.4188303299592,18865846609
"336","DEM",239316,1042401.16,"PA",5994.15728680506,0.999653951553198,-0.026305458446437,13.8570374176087,57272147856
"337","DEM",255293,817551.7,"PA",6259.47230238246,0.989769684783834,-0.142674353276651,13.6140694213441,65174515849
"338","DEM",124129,21559.94,"PA",3860.57869137401,-0.185232443097853,-0.982694734912119,9.97859224208771,15408008641
"339","DEM",134586,1148979.24,"PA",4075.64273423875,-0.4952302792606,0.868761745534107,13.9543844887825,18113391396
"340","DEM",157734,861672,"PA",4533.06753390656,0.825129397248653,-0.564943782863458,13.6666299667925,24880014756
"341","DEM",695073,265834.82,"PR",12247.0828028642,0.995635977278107,-0.0933220271397315,12.4906304174339,483126475329
"342","DEM",130540,913194.34,"RI",3993.10854096037,-0.50414281001416,-0.863620302627855,13.7247039956335,17040691600
"343","DEM",133108,989612.96,"RI",4045.58926925228,-0.533226407898328,-0.845972575158229,13.8050691961751,17717739664
"344","DEM",110539,26238.77,"SC",3571.89898989996,-0.363579316278852,-0.931563245718831,10.1749933669594,12218870521
"345","DEM",5757,26238.77,"SC",491.972821908137,-0.88883746523304,-0.458222610090451,10.1749933669594,33143049
"346","DEM",3483,26238.77,"SC",350.905941618795,-0.892007412937143,-0.452020768621515,10.1749933669594,12131289
"347","DEM",105306,69903.87,"SC",3457.65260866581,-0.438418775771385,-0.898770814530112,11.1548762914962,11089353636
"348","DEM",4146,69903.87,"SC",394.54543364021,-0.898605927126616,-0.438756638391848,11.1548762914962,17189316
"349","DEM",73766,9166,"SC",2723.64781301736,-0.676753486181888,-0.736209697668172,9.12325626506907,5441422756
"350","DEM",91676,100011.58,"SC",3150.87238856609,-0.583968268081842,-0.811776485169097,11.5130412582659,8404488976
"351","DEM",115437,700295.05,"SC",3677.22437170948,-0.658686223635724,-0.752417742210076,13.4592570252194,13325700969
"352","DEM",177947,2172615,"SC",4914.5988393761,0.508107835436208,0.861293461932883,14.5914420691281,31665134809
"353","DEM",103454,95568.25,"SC",3416.77365452522,-0.468129932835254,-0.883659643745068,11.4675959309071,10702730116
"354","DEM",6747,95568.25,"SC",547.326759605335,-0.899611417556811,-0.43669130676191,11.4675959309071,45522009
"355","DEM",2543,95568.25,"SC",283.942484667308,-0.904941106035538,-0.425536831081842,11.4675959309071,6466849
"356","DEM",132810,402432.86,"SD",4039.51646266159,-0.0941555150369816,-0.995557501598035,12.9052835544734,17638496100
"357","DEM",76727,100120.43,"TN",2796.4610313063,-0.691440172138483,-0.722433725924465,11.5141290403827,5887032529
"358","DEM",171111,633841.14,"TN",4787.24913765831,0.764710521325764,-0.644373974159167,13.3595536341987,29278974321
"359","DEM",61995,6101.94,"TN",2424.02356653971,-0.736081536193286,-0.676892880798234,8.71636203238658,3843380025
"360","DEM",171631,291800.44,"TN",4796.99463702368,0.565120827689209,-0.825008151542676,12.5838254229518,29457200161
"361","DEM",100231,13900.98,"TX",3345.05177312006,-0.472735146172918,-0.881204562841608,9.53971462023064,10046253361
"362","DEM",106667,22557.19,"TX",3487.54266634839,-0.407320700453116,-0.913285194767978,10.0238091411166,11377848889
"363","DEM",111991,62159.16,"TX",3603.28019664438,-0.356667016115232,-0.934231577081109,11.0374534714367,12541984081
"364","DEM",152032,602159.38,"TX",4422.57403140742,0.439912924653062,-0.898040432677276,13.3082774400812,23113729024
"365","DEM",120170,7186.34,"TX",3777.6089785872,-0.236576048355107,-0.971612975080449,8.87993728077628,14440828900
"366","DEM",76029,0,"TX",2779.3814762381,-0.660126895215676,-0.751154100177129,0,5780408841
"367","DEM",101712,2305694.4,"TX",3378.10175004024,-0.411411957718072,0.911449505483756,14.6508924471783,10345330944
