,Unnamed: 0,state,date,retail,grocery,parks,transit,workplaces,residential,fips,cases,deaths
4619,5638,Massachusetts,2020-06-02,-28,-11,52.0,-56.0,-47,18,25,101163,7085
4620,5639,Michigan,2020-06-02,-17,1,168.0,-23.0,-39,13,26,58680,5562
4621,5640,Minnesota,2020-06-02,-19,3,84.0,-52.0,-40,15,27,25518,1082
4622,5641,Mississippi,2020-06-02,5,8,43.0,3.0,-25,7,28,16020,767
4623,5642,Missouri,2020-06-02,-4,8,115.0,-12.0,-33,9,29,13822,797
4624,5643,Montana,2020-06-02,7,19,149.0,3.0,-23,4,30,523,17
4625,5644,Nebraska,2020-06-02,-8,7,114.0,0.0,-32,11,31,14611,187
4626,5645,Nevada,2020-06-02,-19,0,-20.0,-39.0,-38,13,32,8858,420
4627,5646,New Hampshire,2020-06-02,-8,1,101.0,-13.0,-36,14,33,4749,256
4628,5647,New Jersey,2020-06-02,-38,-5,68.0,-53.0,-47,19,34,161545,11770
4629,5648,New Mexico,2020-06-02,-7,10,32.0,-11.0,-34,12,35,8024,367
4630,5649,New York,2020-06-02,-43,-8,14.0,-57.0,-47,19,36,377881,29847
4631,5650,North Carolina,2020-06-02,-9,5,79.0,-22.0,-32,10,37,30052,950
4632,5651,North Dakota,2020-06-02,0,8,119.0,-6.0,-25,7,38,2649,68
4633,5652,Ohio,2020-06-02,-4,7,154.0,-6.0,-33,9,39,36350,2258
4634,5653,Oklahoma,2020-06-02,2,12,91.0,2.0,-28,7,40,6692,339
4635,5654,Oregon,2020-06-02,-13,5,87.0,-25.0,-38,11,41,4338,157
4636,5655,Pennsylvania,2020-06-02,-18,-1,72.0,-40.0,-40,13,42,77315,5670
4637,5656,Rhode Island,2020-06-02,-11,-2,126.0,-42.0,-38,13,44,15112,732
4638,5657,South Carolina,2020-06-02,1,9,57.0,1.0,-27,8,45,12415,501
4639,5658,South Dakota,2020-06-02,5,23,214.0,14.0,-26,7,46,5066,62
4640,5659,Tennessee,2020-06-02,-1,7,91.0,-15.0,-29,8,47,24498,378
4641,5660,Texas,2020-06-02,-11,-2,14.0,-28.0,-36,13,48,67966,1732
4642,5661,Utah,2020-06-02,-8,12,149.0,-30.0,-37,11,49,10237,113
4643,5662,Vermont,2020-06-02,-17,-6,78.0,-24.0,-39,13,50,988,55
4644,5663,Virginia,2020-06-02,-18,0,76.0,-35.0,-40,14,51,46239,1407
4645,5664,Washington,2020-06-02,-24,-1,63.0,-42.0,-43,15,53,23608,1139
4646,5665,West Virginia,2020-06-02,6,12,59.0,1.0,-27,6,54,2056,78
4647,5666,Wisconsin,2020-06-02,-10,6,180.0,-11.0,-33,11,55,19223,610
4648,5667,Wyoming,2020-06-02,7,21,135.0,17.0,-22,5,56,912,17
4649,5669,Alabama,2020-06-03,1,9,44.0,-1.0,-28,8,1,18851,653
4650,5670,Alaska,2020-06-03,11,16,106.0,-12.0,-25,7,2,516,8
4651,5671,Arizona,2020-06-03,-18,-2,-20.0,-28.0,-37,12,4,22245,983
4652,5672,Arkansas,2020-06-03,4,13,101.0,-2.0,-27,7,5,8067,142
4653,5673,California,2020-06-03,-36,-3,-5.0,-43.0,-42,16,6,120407,4422
4654,5674,Colorado,2020-06-03,-13,2,74.0,-35.0,-40,12,8,27046,1494
4655,5675,Connecticut,2020-06-03,-15,-1,57.0,-31.0,-40,15,9,43091,3989
4656,5676,Delaware,2020-06-03,-13,-2,65.0,-29.0,-38,13,10,9712,375
4657,5677,District of Columbia,2020-06-03,-51,-19,-35.0,-69.0,-62,23,11,9016,473
4658,5678,Florida,2020-06-03,-22,-11,-30.0,-43.0,-34,13,12,58756,2565
4659,5679,Georgia,2020-06-03,-8,2,48.0,-37.0,-36,11,13,46711,2092
4660,5680,Hawaii,2020-06-03,-37,-16,-34.0,-61.0,-35,15,15,643,17
4661,5681,Idaho,2020-06-03,6,17,180.0,13.0,-28,6,16,2990,83
4662,5682,Illinois,2020-06-03,-21,-1,35.0,-40.0,-41,15,17,124279,5665
4663,5683,Indiana,2020-06-03,0,10,112.0,-2.0,-30,9,18,36609,2207
4664,5684,Iowa,2020-06-03,-6,23,153.0,5.0,-30,9,19,20376,574
4665,5685,Kansas,2020-06-03,-2,12,130.0,5.0,-31,8,20,10281,227
4666,5686,Kentucky,2020-06-03,-3,16,98.0,-10.0,-32,9,21,10485,458
4667,5687,Louisiana,2020-06-03,-6,7,6.0,-17.0,-29,9,22,41244,2870
4668,5688,Maine,2020-06-03,-9,7,88.0,-19.0,-32,10,23,2418,95
4669,5689,Maryland,2020-06-03,-20,-4,82.0,-40.0,-46,18,24,55617,2641
4670,5690,Massachusetts,2020-06-03,-27,-8,58.0,-56.0,-47,18,25,101592,7152
4671,5691,Michigan,2020-06-03,-13,6,147.0,-22.0,-39,12,26,58990,5579
4672,5692,Minnesota,2020-06-03,-10,12,165.0,-43.0,-39,13,27,25881,1097
4673,5693,Mississippi,2020-06-03,9,14,32.0,2.0,-26,7,28,16322,782
4674,5694,Missouri,2020-06-03,3,11,64.0,-8.0,-31,7,29,14020,801
4675,5695,Montana,2020-06-03,6,21,134.0,3.0,-23,4,30,525,17
4676,5696,Nebraska,2020-06-03,-4,12,113.0,1.0,-31,10,31,14866,189
4677,5697,Nevada,2020-06-03,-18,2,-19.0,-37.0,-38,13,32,8950,429
4678,5698,New Hampshire,2020-06-03,-5,4,78.0,-18.0,-36,14,33,4795,265
4679,5699,New Jersey,2020-06-03,-39,-7,57.0,-53.0,-47,20,34,162068,11880
4680,5700,New Mexico,2020-06-03,-9,9,31.0,-13.0,-34,12,35,8140,375
4681,5701,New York,2020-06-03,-43,-7,10.0,-58.0,-47,19,36,378924,29918
4682,5702,North Carolina,2020-06-03,-8,6,57.0,-23.0,-33,10,37,31013,971
4683,5703,North Dakota,2020-06-03,2,8,,-2.0,-25,6,38,2682,69
4684,5704,Ohio,2020-06-03,-3,9,130.0,-9.0,-33,10,39,36792,2299
4685,5705,Oklahoma,2020-06-03,8,18,95.0,7.0,-27,6,40,6805,341
4686,5706,Oregon,2020-06-03,-12,7,98.0,-24.0,-38,11,41,4399,159
4687,5707,Pennsylvania,2020-06-03,-23,-4,38.0,-43.0,-40,14,42,77871,5742
4688,5708,Rhode Island,2020-06-03,-10,0,111.0,-46.0,-39,13,44,15219,742
4689,5709,South Carolina,2020-06-03,2,8,49.0,3.0,-28,8,45,12651,518
4690,5710,South Dakota,2020-06-03,3,23,225.0,14.0,-26,7,46,5161,62
4691,5711,Tennessee,2020-06-03,1,11,84.0,-16.0,-30,8,47,25024,386
4692,5712,Texas,2020-06-03,-9,3,15.0,-28.0,-35,12,48,69546,1766
4693,5713,Utah,2020-06-03,-6,14,140.0,-28.0,-37,11,49,10558,117
4694,5714,Vermont,2020-06-03,-17,-5,44.0,-28.0,-38,14,50,990,55
4695,5715,Virginia,2020-06-03,-17,3,63.0,-34.0,-41,14,51,46905,1428
4696,5716,Washington,2020-06-03,-22,2,93.0,-40.0,-43,14,53,23776,1145
4697,5717,West Virginia,2020-06-03,4,9,55.0,3.0,-29,7,54,2077,78
4698,5718,Wisconsin,2020-06-03,-5,10,185.0,-7.0,-32,10,55,19896,618
4699,5719,Wyoming,2020-06-03,5,17,132.0,18.0,-24,6,56,915,17
4700,5721,Alabama,2020-06-04,-6,8,35.0,-4.0,-27,9,1,19072,653
4701,5722,Alaska,2020-06-04,6,15,138.0,-14.0,-26,7,2,542,8
4702,5723,Arizona,2020-06-04,-18,-5,-16.0,-30.0,-37,12,4,22818,1000
4703,5724,Arkansas,2020-06-04,-1,12,99.0,-3.0,-28,7,5,8425,151
4704,5725,California,2020-06-04,-35,-3,-6.0,-43.0,-42,16,6,122917,4484
4705,5726,Colorado,2020-06-04,-15,3,85.0,-34.0,-40,12,8,27346,1512
4706,5727,Connecticut,2020-06-04,-14,-1,96.0,-30.0,-39,14,9,43239,4007
4707,5728,Delaware,2020-06-04,-10,2,72.0,-27.0,-38,13,10,9746,386
4708,5729,District of Columbia,2020-06-04,-54,-24,-40.0,-72.0,-63,24,11,9120,475
4709,5730,Florida,2020-06-04,-24,-12,-38.0,-43.0,-34,14,12,60175,2606
4710,5731,Georgia,2020-06-04,-11,1,23.0,-38.0,-36,12,13,47528,2116
4711,5732,Hawaii,2020-06-04,-37,-18,-40.0,-61.0,-35,16,15,644,17
4712,5733,Idaho,2020-06-04,4,16,203.0,8.0,-29,6,16,3054,83
4713,5734,Illinois,2020-06-04,-20,2,53.0,-39.0,-40,14,17,125149,5772
4714,5735,Indiana,2020-06-04,-3,9,110.0,-3.0,-30,10,18,37005,2231
4715,5736,Iowa,2020-06-04,-8,15,175.0,-1.0,-31,10,19,20943,590
4716,5737,Kansas,2020-06-04,-8,3,130.0,3.0,-32,9,20,10332,230
4717,5738,Kentucky,2020-06-04,-9,8,48.0,-13.0,-33,10,21,10781,469
4718,5739,Louisiana,2020-06-04,-8,9,11.0,-18.0,-28,9,22,41673,2883
4719,5740,Maine,2020-06-04,-7,10,174.0,-12.0,-30,8,23,2446,95
4720,5741,Maryland,2020-06-04,-22,-4,63.0,-42.0,-46,18,24,56490,2668
4721,5742,Massachusetts,2020-06-04,-27,-4,94.0,-56.0,-46,17,25,102063,7201
4722,5743,Michigan,2020-06-04,-15,4,180.0,-24.0,-39,12,26,59215,5604
4723,5744,Minnesota,2020-06-04,-15,10,145.0,-43.0,-39,13,27,26284,1126
4724,5745,Mississippi,2020-06-04,1,10,38.0,3.0,-25,7,28,16560,794
4725,5746,Missouri,2020-06-04,-5,9,84.0,-13.0,-33,10,29,14286,806
4726,5747,Montana,2020-06-04,6,21,141.0,4.0,-23,4,30,537,17
4727,5748,Nebraska,2020-06-04,-8,10,126.0,2.0,-31,11,31,15117,193
4728,5749,Nevada,2020-06-04,-18,-2,-16.0,-35.0,-38,12,32,9118,429
4729,5750,New Hampshire,2020-06-04,-5,7,173.0,-15.0,-35,12,33,4876,273
4730,5751,New Jersey,2020-06-04,-36,-1,99.0,-51.0,-47,19,34,162530,11970
4731,5752,New Mexico,2020-06-04,-10,9,39.0,-13.0,-36,12,35,8353,383
4732,5753,New York,2020-06-04,-40,-3,46.0,-55.0,-46,18,36,379977,30011
4733,5754,North Carolina,2020-06-04,-10,5,52.0,-24.0,-33,11,37,32276,993
4734,5755,North Dakota,2020-06-04,1,7,161.0,-5.0,-25,7,38,2709,69
4735,5756,Ohio,2020-06-04,-7,6,100.0,-11.0,-33,11,39,37282,2339
4736,5757,Oklahoma,2020-06-04,3,13,80.0,3.0,-29,7,40,6907,344
4737,5758,Oregon,2020-06-04,-15,6,81.0,-26.0,-38,11,41,4475,159
4738,5759,Pennsylvania,2020-06-04,-22,-1,53.0,-40.0,-40,14,42,78428,5862
4739,5760,Rhode Island,2020-06-04,-7,0,235.0,-40.0,-39,13,44,15325,756
4740,5761,South Carolina,2020-06-04,-2,7,38.0,2.0,-28,9,45,13005,525
4741,5762,South Dakota,2020-06-04,2,22,237.0,17.0,-27,8,46,5247,64
4742,5763,Tennessee,2020-06-04,-3,7,61.0,-16.0,-30,9,47,25374,401
4743,5764,Texas,2020-06-04,-11,0,26.0,-27.0,-36,12,48,71330,1793
4744,5765,Utah,2020-06-04,-8,12,148.0,-28.0,-38,11,49,10858,117
4745,5766,Vermont,2020-06-04,-17,-3,118.0,-25.0,-36,12,50,1026,55
4746,5767,Virginia,2020-06-04,-20,1,48.0,-36.0,-41,15,51,47856,1445
4747,5768,Washington,2020-06-04,-24,1,84.0,-42.0,-43,14,53,23999,1150
4748,5769,West Virginia,2020-06-04,1,8,35.0,1.0,-28,8,54,2102,79
4749,5770,Wisconsin,2020-06-04,-6,10,198.0,-6.0,-31,10,55,20359,627
4750,5771,Wyoming,2020-06-04,5,22,146.0,22.0,-24,5,56,921,17
4751,5773,Alabama,2020-06-05,-10,2,41.0,-5.0,-28,10,1,19387,676
4752,5774,Alaska,2020-06-05,3,13,163.0,-13.0,-24,6,2,565,8
4753,5775,Arizona,2020-06-05,-21,-6,-14.0,-30.0,-36,13,4,24369,1016
4754,5776,Arkansas,2020-06-05,-4,10,127.0,-3.0,-29,7,5,8651,152
4755,5777,California,2020-06-05,-36,-5,-10.0,-42.0,-40,16,6,126510,4550
4756,5778,Colorado,2020-06-05,-19,2,80.0,-32.0,-38,11,8,27601,1524
4757,5779,Connecticut,2020-06-05,-20,-6,33.0,-36.0,-39,16,9,43460,4038
4758,5780,Delaware,2020-06-05,-16,-2,,-32.0,-37,14,10,9773,388
4759,5781,District of Columbia,2020-06-05,-56,-23,-47.0,-69.0,-59,24,11,9199,479
4760,5782,Florida,2020-06-05,-23,-10,-27.0,-43.0,-33,13,12,61480,2659
4761,5783,Georgia,2020-06-05,-15,-2,47.0,-37.0,-36,12,13,48280,2143
4762,5784,Hawaii,2020-06-05,-35,-14,-37.0,-61.0,-32,15,15,653,17
4763,5785,Idaho,2020-06-05,-2,12,181.0,3.0,-29,5,16,3111,83
4764,5786,Illinois,2020-06-05,-22,-1,59.0,-35.0,-39,13,17,126317,5834
4765,5787,Indiana,2020-06-05,-6,4,161.0,-3.0,-31,9,18,37499,2258
4766,5788,Iowa,2020-06-05,-6,21,220.0,4.0,-29,6,19,21332,597
4767,5789,Kansas,2020-06-05,-3,2,173.0,7.0,-29,6,20,10493,233
4768,5790,Kentucky,2020-06-05,-10,9,105.0,-10.0,-33,10,21,11051,476
4769,5791,Louisiana,2020-06-05,-13,7,11.0,-22.0,-29,10,22,42100,2912
4770,5792,Maine,2020-06-05,-12,4,162.0,-15.0,-33,10,23,2482,98
4771,5793,Maryland,2020-06-05,-27,-9,50.0,-42.0,-44,19,24,57407,2702
4772,5794,Massachusetts,2020-06-05,-31,-8,45.0,-56.0,-45,19,25,102557,7235
4773,5795,Michigan,2020-06-05,-24,-2,160.0,-24.0,-39,13,26,63744,5854
4774,5796,Minnesota,2020-06-05,-17,10,172.0,-41.0,-39,12,27,26991,1159
4775,5797,Mississippi,2020-06-05,-7,1,33.0,-2.0,-27,8,28,16769,803
4776,5798,Missouri,2020-06-05,-3,4,125.0,-8.0,-24,8,29,14515,816
4777,5799,Montana,2020-06-05,-1,20,139.0,5.0,-24,4,30,539,18
4778,5800,Nebraska,2020-06-05,-9,11,141.0,4.0,-31,9,31,15379,193
4779,5801,Nevada,2020-06-05,-20,-4,-16.0,-35.0,-38,13,32,9306,436
4780,5802,New Hampshire,2020-06-05,-11,5,147.0,-29.0,-35,13,33,4953,278
4781,5803,New Jersey,2020-06-05,-41,-7,33.0,-53.0,-46,21,34,163336,12049
4782,5804,New Mexico,2020-06-05,-15,10,29.0,-15.0,-33,11,35,8672,387
4783,5805,New York,2020-06-05,-44,-8,4.0,-57.0,-46,19,36,381019,30066
4784,5806,North Carolina,2020-06-05,-12,3,65.0,-25.0,-32,10,37,33417,1001
4785,5807,North Dakota,2020-06-05,-7,4,205.0,-1.0,-25,6,38,2748,74
4786,5808,Ohio,2020-06-05,-11,3,179.0,-7.0,-33,10,39,37758,2355
4787,5809,Oklahoma,2020-06-05,-2,9,87.0,4.0,-28,7,40,7004,345
4788,5810,Oregon,2020-06-05,-19,1,56.0,-27.0,-37,11,41,4585,161
4789,5811,Pennsylvania,2020-06-05,-24,-5,52.0,-39.0,-38,14,42,78908,5952
4790,5812,Rhode Island,2020-06-05,-15,-5,112.0,-39.0,-38,15,44,15441,772
4791,5813,South Carolina,2020-06-05,-5,6,46.0,6.0,-29,8,45,13453,538
4792,5814,South Dakota,2020-06-05,0,26,284.0,15.0,-25,7,46,5277,65
4793,5815,Tennessee,2020-06-05,-8,2,69.0,-16.0,-30,9,47,25799,405
4794,5816,Texas,2020-06-05,-14,0,12.0,-27.0,-35,12,48,73323,1821
4795,5817,Utah,2020-06-05,-13,12,120.0,-27.0,-36,10,49,11344,120
4796,5818,Vermont,2020-06-05,-21,-6,116.0,-33.0,-38,12,50,1027,55
4797,5819,Virginia,2020-06-05,-22,-3,50.0,-35.0,-40,15,51,48532,1453
4798,5820,Washington,2020-06-05,-26,-2,76.0,-40.0,-42,14,53,24546,1160
4799,5821,West Virginia,2020-06-05,-6,1,41.0,6.0,-29,9,54,2119,84
4800,5822,Wisconsin,2020-06-05,-11,6,189.0,-6.0,-31,11,55,20723,634
4801,5823,Wyoming,2020-06-05,-1,18,176.0,28.0,-24,5,56,933,17
4802,5825,Alabama,2020-06-06,-11,8,55.0,7.0,-9,3,1,20043,689
4803,5826,Alaska,2020-06-06,2,18,193.0,-7.0,-9,0,2,579,8
4804,5827,Arizona,2020-06-06,-23,-5,-15.0,-28.0,-13,6,4,25517,1046
4805,5828,Arkansas,2020-06-06,-9,12,106.0,4.0,-8,2,5,9101,154
4806,5829,California,2020-06-06,-37,-4,-6.0,-35.0,-17,9,6,129147,4626
4807,5830,Colorado,2020-06-06,-26,-4,27.0,-32.0,-16,7,8,27834,1527
4808,5831,Connecticut,2020-06-06,-17,-5,169.0,-25.0,-13,6,9,43818,4055
4809,5832,Delaware,2020-06-06,-12,5,,-20.0,-10,5,10,9845,390
4810,5833,District of Columbia,2020-06-06,-53,-12,15.0,-36.0,-26,8,11,9269,483
4811,5834,Florida,2020-06-06,-28,-14,-48.0,-48.0,-18,8,12,62750,2687
4812,5835,Georgia,2020-06-06,-15,-1,61.0,-31.0,-12,5,13,48943,2147
4813,5836,Hawaii,2020-06-06,-38,-17,-25.0,-62.0,-26,9,15,661,17
4814,5837,Idaho,2020-06-06,-7,8,,8.0,-9,2,16,3139,83
4815,5838,Illinois,2020-06-06,-23,4,112.0,-19.0,-11,4,17,127251,5898
4816,5839,Indiana,2020-06-06,-6,12,272.0,11.0,-10,1,18,37928,2292
4817,5840,Iowa,2020-06-06,-13,25,282.0,10.0,-4,1,19,21527,602
4818,5841,Kansas,2020-06-06,-16,4,205.0,6.0,-8,2,20,10517,234
4819,5842,Kentucky,2020-06-06,-11,14,187.0,1.0,-11,2,21,11359,480
4820,5843,Louisiana,2020-06-06,-19,9,-20.0,-20.0,-15,5,22,42597,2925
4821,5844,Maine,2020-06-06,-20,0,116.0,-20.0,-13,5,23,2524,98
4822,5845,Maryland,2020-06-06,-24,-1,159.0,-22.0,-15,6,24,58099,2740
4823,5846,Massachusetts,2020-06-06,-35,-13,89.0,-47.0,-20,8,25,103132,7289
4824,5847,Michigan,2020-06-06,-23,5,285.0,-14.0,-13,3,26,64196,5894
4825,5848,Minnesota,2020-06-06,-26,6,132.0,-37.0,-11,5,27,27512,1181
4826,5849,Mississippi,2020-06-06,-5,10,47.0,6.0,-9,3,28,17034,811
4827,5850,Missouri,2020-06-06,-14,9,141.0,-7.0,-7,2,29,14659,823
4828,5851,Montana,2020-06-06,-6,18,70.0,3.0,-11,2,30,540,18
4829,5852,Nebraska,2020-06-06,-16,7,162.0,7.0,-8,3,31,15543,196
4830,5853,Nevada,2020-06-06,-22,-3,-25.0,-30.0,-28,7,32,9494,437
4831,5854,New Hampshire,2020-06-06,-14,1,136.0,-14.0,-14,5,33,5019,283
4832,5855,New Jersey,2020-06-06,-38,-2,168.0,-41.0,-17,8,34,163893,12106
4833,5856,New Mexico,2020-06-06,-21,4,18.0,-15.0,-15,6,35,8800,392
4834,5857,New York,2020-06-06,-42,-4,74.0,-47.0,-21,8,36,382102,30123
4835,5858,North Carolina,2020-06-06,-15,4,95.0,-19.0,-12,3,37,34809,1020
4836,5859,North Dakota,2020-06-06,-17,0,113.0,-13.0,-7,4,38,2819,75
4837,5860,Ohio,2020-06-06,-12,8,270.0,4.0,-11,1,39,38111,2370
4838,5861,Oklahoma,2020-06-06,-7,12,110.0,11.0,-9,1,40,7060,347
4839,5862,Oregon,2020-06-06,-25,-1,27.0,-24.0,-16,7,41,4672,163
4840,5863,Pennsylvania,2020-06-06,-25,-2,139.0,-24.0,-13,4,42,79507,5986
4841,5864,Rhode Island,2020-06-06,-17,-5,216.0,-41.0,-17,6,44,15441,772
4842,5865,South Carolina,2020-06-06,-8,8,81.0,15.0,-10,3,45,13916,545
4843,5866,South Dakota,2020-06-06,-10,18,184.0,16.0,-7,4,46,5367,65
4844,5867,Tennessee,2020-06-06,-8,9,140.0,-6.0,-8,1,47,26359,413
4845,5868,Texas,2020-06-06,-18,-1,15.0,-23.0,-13,5,48,75077,1840
4846,5869,Utah,2020-06-06,-22,0,59.0,-26.0,-11,5,49,11866,121
4847,5870,Vermont,2020-06-06,-23,-7,115.0,-45.0,-18,5,50,1046,55
4848,5871,Virginia,2020-06-06,-23,1,92.0,-20.0,-14,5,51,49397,1460
4849,5872,Washington,2020-06-06,-30,-3,65.0,-31.0,-18,7,53,24767,1163
4850,5873,West Virginia,2020-06-06,-4,12,128.0,27.0,-9,1,54,2136,84
4851,5874,Wisconsin,2020-06-06,-11,14,278.0,9.0,-3,2,55,20997,646
4852,5875,Wyoming,2020-06-06,-7,12,135.0,27.0,-10,3,56,939,17
4853,5877,Alabama,2020-06-07,-15,-1,36.0,-7.0,-17,5,1,20500,692
4854,5878,Alaska,2020-06-07,15,19,195.0,-11.0,-7,-1,2,588,8
4855,5879,Arizona,2020-06-07,-19,-7,-7.0,-29.0,-14,5,4,26924,1048
4856,5880,Arkansas,2020-06-07,-4,13,109.0,2.0,-12,2,5,9426,154
4857,5881,California,2020-06-07,-35,-7,7.0,-35.0,-18,8,6,131997,4653
4858,5882,Colorado,2020-06-07,-14,2,95.0,-30.0,-15,3,8,27987,1527
4859,5883,Connecticut,2020-06-07,-13,-6,141.0,-27.0,-12,4,9,43968,4071
4860,5884,Delaware,2020-06-07,-9,3,160.0,-22.0,-14,3,10,9942,398
4861,5885,District of Columbia,2020-06-07,-51,-17,4.0,-55.0,-26,8,11,9332,489
4862,5886,Florida,2020-06-07,-27,-14,-40.0,-49.0,-21,8,12,63930,2699
4863,5887,Georgia,2020-06-07,-16,-4,55.0,-38.0,-19,5,13,49371,2148
4864,5888,Hawaii,2020-06-07,-39,-19,-30.0,-66.0,-28,9,15,663,17
4865,5889,Idaho,2020-06-07,3,10,71.0,9.0,-15,3,16,3153,83
4866,5890,Illinois,2020-06-07,-21,-1,138.0,-27.0,-15,3,17,128070,5939
