expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
EVER04145,EVER,Everest,2004,Spring,4/7/2004,5/16/2004,5/19/2004,Success (main peak),8850,1,0,3,0,TRUE,Asian Trekking
EVER04146,EVER,Everest,2004,Spring,4/4/2004,5/17/2004,5/19/2004,Success (main peak),8850,2,0,2,0,TRUE,Asian Trekking
EVER04148,EVER,Everest,2004,Spring,4/4/2004,5/18/2004,5/21/2004,Success (main peak),8850,3,0,5,0,TRUE,High Country Trekking
EVER04149,EVER,Everest,2004,Spring,4/4/2004,5/15/2004,5/27/2004,Success (main peak),8850,3,0,3,0,TRUE,Summit Nepal Trekking
EVER04150,EVER,Everest,2004,Spring,3/26/2004,5/16/2004,5/20/2004,Success (main peak),8850,7,0,7,0,TRUE,Thamserku Trekking
EVER04151,EVER,Everest,2004,Spring,4/10/2004,5/16/2004,5/22/2004,Success (main peak),8850,3,0,4,0,TRUE,Mountain Madness
EVER04152,EVER,Everest,2004,Spring,4/3/2004,5/16/2004,5/20/2004,Success (main peak),8850,2,0,5,0,TRUE,Nomad Expeditions
EVER04153,EVER,Everest,2004,Spring,4/16/2004,5/18/2004,5/22/2004,Success (main peak),8850,2,1,2,0,TRUE,Cho Oyu Trekking
EVER04154,EVER,Everest,2004,Spring,4/17/2004,5/27/2004,5/31/2004,Success (main peak),8850,9,0,5,0,TRUE,Himalayan Guides
EVER04155,EVER,Everest,2004,Spring,4/5/2004,5/17/2004,5/21/2004,Success (main peak),8850,2,0,4,0,TRUE,Asian Trekking
EVER04156,EVER,Everest,2004,Spring,4/2/2004,5/16/2004,5/19/2004,Success (main peak),8850,8,0,4,0,TRUE,Himalayan Treasure
EVER04157,EVER,Everest,2004,Spring,4/13/2004,5/17/2004,5/22/2004,Success (main peak),8850,6,0,4,0,TRUE,Thamserku Trekking
EVER04159,EVER,Everest,2004,Spring,4/8/2004,5/24/2004,5/26/2004,Success (main peak),8850,2,0,2,0,TRUE,Asian Trekking
EVER04160,EVER,Everest,2004,Spring,4/4/2004,5/16/2004,5/21/2004,Success (main peak),8850,12,0,4,0,TRUE,NE-KO Treks
EVER04101,EVER,Everest,2004,Spring,3/29/2004,5/16/2004,5/20/2004,Success (main peak),8850,11,0,5,0,TRUE,Arun Treks
EVER04162,EVER,Everest,2004,Spring,4/3/2004,5/17/2004,5/21/2004,Success (main peak),8850,1,0,1,0,TRUE,Asian Trekking
EVER04161,EVER,Everest,2004,Spring,4/2/2004,5/15/2004,5/22/2004,Success (main peak),8850,8,0,8,0,TRUE,Asian Trekking
EVER04158,EVER,Everest,2004,Spring,4/4/2004,5/16/2004,5/20/2004,Success (main peak),8850,4,0,3,0,TRUE,Peak Promotion
EVER04138,EVER,Everest,2004,Spring,4/1/2004,5/17/2004,5/20/2004,Success (main peak),8850,11,0,14,0,TRUE,Peak Promotion
EVER04136,EVER,Everest,2004,Spring,4/7/2004,5/17/2004,5/21/2004,Success (main peak),8850,4,0,3,0,TRUE,Mountain Madness
EVER04135,EVER,Everest,2004,Spring,4/5/2004,5/15/2004,5/22/2004,Success (main peak),8850,12,0,15,0,TRUE,Great Escapes Trekking
EVER04126,EVER,Everest,2004,Spring,4/6/2004,5/15/2004,5/28/2004,Success (main peak),8850,5,0,8,0,TRUE,Mountain Madness
EVER04163,EVER,Everest,2004,Spring,4/25/2004,5/19/2004,5/25/2004,Success (main peak),8850,4,0,2,0,TRUE,Thamserku Trekking
EVER05103,EVER,Everest,2005,Spring,5/9/2005,5/27/2005,5/31/2005,Success (main peak),8850,2,0,1,0,TRUE,Cosmo Treks
EVER05104,EVER,Everest,2005,Spring,4/8/2005,5/29/2005,6/1/2005,Success (main peak),8850,7,0,3,0,TRUE,Monterosa Treks
EVER05109,EVER,Everest,2005,Spring,4/23/2005,5/21/2005,5/25/2005,Success (main peak),8850,1,0,2,0,TRUE,Iceland Trekking
EVER05110,EVER,Everest,2005,Spring,4/27/2005,5/29/2005,6/1/2005,Success (main peak),8850,4,0,2,0,TRUE,Nepal Trans Himalayan Explorer
EVER05111,EVER,Everest,2005,Spring,4/3/2005,5/21/2005,5/25/2005,Success (main peak),8850,1,0,2,0,TRUE,Arun Treks
EVER05112,EVER,Everest,2005,Spring,4/7/2005,5/29/2005,6/5/2005,Success (main peak),8850,12,0,18,0,TRUE,Windhorse Trekking
EVER05113,EVER,Everest,2005,Spring,4/4/2005,6/2/2005,6/4/2005,Success (main peak),8850,21,0,10,0,TRUE,Himalaya Expeditions
EVER05114,EVER,Everest,2005,Spring,4/27/2005,5/30/2005,6/1/2005,Success (main peak),8850,1,0,1,0,TRUE,Nepal Trans Himalayan Explorer
EVER05115,EVER,Everest,2005,Spring,4/14/2005,5/21/2005,6/6/2005,Success (main peak),8850,22,1,9,0,TRUE,Asian Trekking
EVER05106,EVER,Everest,2005,Spring,4/10/2005,6/2/2005,6/5/2005,Success (main peak),8850,2,0,1,0,TRUE,Asian Trekking
EVER05125,EVER,Everest,2005,Spring,4/3/2005,5/21/2005,5/26/2005,Success (main peak),8850,6,0,2,0,TRUE,Arun Treks
EVER05124,EVER,Everest,2005,Spring,4/4/2005,5/21/2005,5/27/2005,Success (main peak),8850,1,0,0,0,TRUE,Monterosa Treks
EVER05123,EVER,Everest,2005,Spring,4/4/2005,5/29/2005,6/2/2005,Success (main peak),8850,1,0,1,0,TRUE,Monterosa Treks
EVER05126,EVER,Everest,2005,Spring,4/10/2005,6/2/2005,6/4/2005,Success (main peak),8850,2,0,2,0,TRUE,Asian Trekking
EVER05127,EVER,Everest,2005,Spring,4/6/2005,5/30/2005,6/3/2005,Success (main peak),8850,10,0,4,0,TRUE,Himalaya Expeditions
EVER05128,EVER,Everest,2005,Spring,4/10/2005,6/4/2005,6/8/2005,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER05129,EVER,Everest,2005,Spring,4/12/2005,6/2/2005,6/4/2005,Success (main peak),8850,4,0,2,0,TRUE,Asian Trekking
EVER05130,EVER,Everest,2005,Spring,4/5/2005,6/3/2005,6/7/2005,Success (main peak),8850,11,0,10,0,TRUE,Summit Nepal Trekking
EVER05131,EVER,Everest,2005,Spring,4/14/2005,6/2/2005,6/4/2005,Success (main peak),8850,1,0,0,0,TRUE,Asian Trekking
EVER05133,EVER,Everest,2005,Spring,4/4/2005,6/4/2005,6/6/2005,Success (main peak),8850,27,0,36,0,TRUE,Mountain Experience
EVER05134,EVER,Everest,2005,Spring,4/10/2005,5/21/2005,5/25/2005,Success (main peak),8850,7,0,9,0,TRUE,Everest Parivar
EVER05137,EVER,Everest,2005,Spring,4/10/2005,5/30/2005,6/4/2005,Success (main peak),8850,5,0,4,0,TRUE,Explore Himalaya
EVER05121,EVER,Everest,2005,Spring,4/4/2005,5/29/2005,6/2/2005,Success (main peak),8850,1,0,0,0,TRUE,Monterosa Treks
EVER05140,EVER,Everest,2005,Spring,4/12/2005,6/4/2005,6/6/2005,Success (main peak),8850,8,1,6,0,TRUE,Iceland Trekking
EVER05142,EVER,Everest,2005,Spring,4/7/2005,5/30/2005,6/4/2005,Success (main peak),8850,20,1,10,0,TRUE,Himalaya Expeditions
EVER05145,EVER,Everest,2005,Spring,5/9/2005,6/1/2005,6/3/2005,Success (main peak),8850,1,0,0,0,FALSE,Asian Trekking
