"","can_party","general_votes","ttl_disb","state"
"1","REP",0.884908762180127,0.0700811673631778,"AL"
"2","REP",-0.0254494237813237,0.608720034418915,"AL"
"3","DEM",-0.308977923110028,-0.832628315386195,"AL"
"4","REP",0.686922615721661,-0.0105502034308165,"AL"
"5","DEM",-0.52712460373579,-0.856068910241587,"AL"
"6","REP",1.23118241565689,0.246275788801816,"AL"
"7","REP",0.854611993992878,-0.766763422659313,"AL"
"8","DEM",-0.431545513621253,-0.813231882747838,"AL"
"9","REP",1.3479418818892,-0.250003358045095,"AL"
"10","DEM",-0.661942734749658,-0.705050859337076,"AL"
"11","DEM",1.14915976122548,0.00194930940444874,"AL"
"12","REP",0.225804808943969,0.188734349638372,"AK"
"13","DEM",-0.322285616854017,0.0107547590075449,"AK"
"14","REP",-1.59206346777578,-0.80185855317049,"AS"
"15","DEM",-1.68337663363407,-0.831576572069968,"AS"
"16","DEM",-1.69087620309914,-0.855357649989499,"AS"
"17","DEM",0.0657518082043495,0.400642182773731,"AZ"
"18","REP",-0.188885314893247,0.166216056680369,"AZ"
"19","REP",0.533224971527068,5.4992364228347,"AZ"
"20","DEM",0.14975196105192,-0.35128760469952,"AZ"
"21","REP",0.82774786456576,-0.295385664125868,"AZ"
"22","DEM",-0.691953449706896,-0.833887953319121,"AZ"
"23","REP",0.848853618101787,-0.109268413824715,"AZ"
"24","DEM",-0.273519759685624,-0.84708725882498,"AZ"
"25","REP",0.804005446474849,-0.220724667517191,"AZ"
"26","DEM",-0.174943329204451,-0.856644347600173,"AZ"
"27","DEM",-0.217241895955204,-0.278294135897497,"AZ"
"28","REP",-1.21443589287042,-0.836382211897001,"AZ"
"29","REP",0.845843840638193,-0.575100805974872,"AZ"
"30","DEM",0.399513742142373,1.07849124279838,"AZ"
"31","REP",-0.355480228632247,-0.644380343939919,"AZ"
"32","REP",0.583719585172484,-0.219028077378225,"AR"
"33","REP",0.491759690272434,0.442014053883389,"AR"
